# Excluded rare, archaic, obsolete, historical, or legacy guesses
# Source: C:\Users\T-Dawg\vswordle\UnknownMediocreTutorial\server\wordlists\allowed_words.txt
# All words marked as feasible secrets, or listed in allowed_secrets.txt, were protected.
# Reviewed terms were removed by explicit category.
# Other non-secret terms were removed when their source Frequency was below 1.
# Protected secret rows kept: 4164
# Modern zero-frequency exceptions kept: 23
# Total excluded rows: 4811
#
word	frequency	probability	plural	reason
hasks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hauds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
haufs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hauld	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
haulm	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hault	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hauns	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hawms	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hayed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hayey	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heame	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heapy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heast	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heben	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hebes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hedgy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heedy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heeze	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hefts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heids	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heils	0	0	0	reviewed: highly regional or legacy dialect form
hejab	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hejra	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heles	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
helot	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
helve	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hemal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hemps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hempy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hends	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hents	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
herls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
herns	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
herse	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
herye	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hesps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hests	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hetes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heths	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heuch	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heugh	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hewgh	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hexad	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hexer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
heyed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hiant	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hided	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hiems	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hikoi	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hilch	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hillo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hilus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
himbo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hinau	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hinny	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hiois	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hiply	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hiree	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hists	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hithe	0	0	0	reviewed: obsolete or superseded spelling/form
hizen	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoaed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoars	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoast	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hodad	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hodja	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoers	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoghs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hohed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoick	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoied	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoiks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoing	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hokas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoked	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hokis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hokku	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
holks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
honds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hongi	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hongs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hooly	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoons	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoord	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoors	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoosh	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hooty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoove	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hopak	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoper	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
horah	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
horal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
horis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
horks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
horme	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
horsy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoten	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
houff	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
houfs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
houri	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoved	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoves	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
howbe	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
howff	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
howfs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
howks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
howre	0	0	0	reviewed: obsolete or superseded spelling/form
howso	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoxed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoxes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hoyed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hudud	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
huers	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
huhus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
huias	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hulas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hules	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
humas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
humfs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hurds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hushy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
husos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
hutia	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
